text,label
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau thầm kín
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo ra vẻ mặt như đang rơi vào nỗi tuyệt vọng
",2
"Biểu cảm này cần thêm sự đau đớn âm thầm
",2
"Làm khuôn mặt này trông như đang suy tư về những điều đã mất
",2
"Thêm sự buồn bã nhẹ nhàng vào ánh mắt này
",2
"Tạo vẻ mặt như đang cảm thấy mất mát
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự tuyệt vọng vào biểu cảm này
",2
"Tạo ra một vẻ mặt như đang chịu đựng nỗi đau
",2
"Biểu cảm này cần thêm sự buồn bã thầm kín
",2
"Làm khuôn mặt này trông như đang suy ngẫm
",2
"Thêm sự thất vọng vào ánh mắt này
",2
"Tạo vẻ mặt như đang chịu đựng nỗi đau thầm kín
",2
"Biểu cảm này cần thêm sự đau đớn sâu sắc
",2
"Làm cho khuôn mặt này trông như đang nhớ nhung
",2
"Thêm sự buồn rầu vào biểu cảm này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau nhẹ nhàng
",2
"Biểu cảm này cần thêm sự tiếc nuối thầm lặng
",2
"Làm khuôn mặt này trông như đang buồn chán
",2
"Thêm sự phiền muộn nhẹ nhàng vào ánh mắt này
",2
"Tạo vẻ mặt như đang suy nghĩ về những điều buồn bã
",2
"Biểu cảm này cần thêm sự đau lòng âm ỉ
",2
"Làm khuôn mặt này trông như đang chịu đựng nỗi đau lớn
",2
"Thêm sự buồn rầu nhẹ nhàng vào biểu cảm này
",2
"Tạo ra một vẻ mặt như đang chịu đựng sự mất mát
",2
"Biểu cảm này cần thêm sự đau đớn sâu thẳm
",2
"Làm khuôn mặt này trông như đang chìm đắm trong đau khổ
",2
"Thêm sự buồn bã thầm lặng vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau lớn lao
",2
"Biểu cảm này cần thêm sự tuyệt vọng sâu sắc
",2
"Làm cho khuôn mặt này trông như đang nhớ nhung
",2
"Thêm sự đau đớn vào biểu cảm này
",2
"Tạo ra vẻ mặt như đang suy tư về những điều đã mất
",2
"Biểu cảm này cần thêm sự buồn bã nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng nỗi đau âm ỉ
",2
"Thêm sự buồn rầu thầm lặng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy nghĩ về những ngày đã qua
",2
"Biểu cảm này cần thêm sự tiếc nuối sâu sắc
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự tuyệt vọng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng nỗi đau thầm kín
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang đau lòng
",2
"Thêm sự buồn bã vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ lại những ngày xưa
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy ngẫm về quá khứ
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang chịu đựng nỗi đau lớn
",2
"Biểu cảm này cần thêm sự tuyệt vọng thầm lặng
",2
"Làm khuôn mặt này trông như đang suy tư về một nỗi đau
",2
"Thêm sự tiếc nuối vào biểu cảm này
",2
"Tạo vẻ mặt như đang cảm thấy mất mát
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi buồn sâu thẳm
",2
"Thêm sự buồn bã vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy tư về một điều đau lòng
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự u sầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau sâu đậm
",2
"Biểu cảm này cần thêm sự đau đớn âm thầm
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã mất
",2
"Thêm sự buồn rầu nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy ngẫm về quá khứ
",2
"Biểu cảm này cần thêm sự tuyệt vọng thầm kín
",2
"Làm khuôn mặt này trông như đang cảm thấy mất mát
",2
"Thêm sự tiếc nuối vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng nỗi đau nhẹ nhàng
",2
"Biểu cảm này cần thêm sự buồn bã thầm lặng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự phiền muộn vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang chịu đựng nỗi đau sâu sắc
",2
"Biểu cảm này cần thêm sự đau đớn âm thầm
",2
"Làm khuôn mặt này trông như đang suy tư về một điều buồn bã
",2
"Thêm sự buồn rầu nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ lại những ngày đã qua
",2
"Biểu cảm này cần thêm sự tuyệt vọng thầm kín
",2
"Làm khuôn mặt này trông như đang chịu đựng nỗi đau nhẹ nhàng
",2
"Thêm sự phiền muộn vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang suy tư về những điều đã mất
",2
"Biểu cảm này cần thêm sự buồn bã
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi đau
",2
"Thêm sự tiếc nuối vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy ngẫm về những ngày xưa
",2
"Biểu cảm này cần thêm sự đau đớn thầm lặng
",2
"Làm khuôn mặt này trông như đang nhớ nhung
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang chịu đựng nỗi đau
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về một nỗi đau
",2
"Thêm sự u sầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy nghĩ về quá khứ
",2
"Biểu cảm này cần thêm sự buồn bã thầm kín
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự đau đớn vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang chịu đựng nỗi đau lớn
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về những điều đã mất
",2
"Thêm sự buồn rầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau nhẹ nhàng
",2
"Biểu cảm này cần thêm sự u sầu thầm lặng
",2
"Làm khuôn mặt này trông như đang nhớ nhung
",2
"Thêm sự tiếc nuối vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang suy ngẫm về một điều đau buồn
",2
"Biểu cảm này cần thêm sự đau đớn thầm lặng
",2
"Làm khuôn mặt này trông như đang chịu đựng nỗi đau
",2
"Thêm sự buồn bã vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về những điều đã mất
",2
"Biểu cảm này cần thêm sự u sầu nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự phiền muộn vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang nhớ lại những ngày đã qua
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng nỗi đau
",2
"Thêm sự buồn rầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về quá khứ
",2
"Biểu cảm này cần thêm sự tuyệt vọng thầm kín
",2
"Làm khuôn mặt này trông như đang nhớ nhung
",2
"Thêm sự buồn bã nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng nỗi đau nhẹ nhàng
",2
"Biểu cảm này cần thêm sự đau đớn âm thầm
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã mất
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng nỗi đau sâu thẳm
",2
"Biểu cảm này cần thêm sự buồn rầu thầm lặng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi đau
",2
"Thêm sự tuyệt vọng nhẹ nhàng vào ánh mắt này
",2
"Tạo ra một vẻ mặt như đang suy tư về những ngày xưa
",2
"Biểu cảm này cần thêm sự u sầu thầm kín
",2
"Làm cho đôi mắt này trông mờ đi vì nước mắt
",2
"Biểu cảm này cần thêm sự u uất nhẹ nhàng
",2
"Tạo vẻ mặt như đang cảm thấy bất lực
",2
"Làm khuôn mặt này trông như đang chán nản với thế giới
",2
"Thêm sự đau khổ vào ánh mắt này
",2
"Tạo vẻ mặt như đang đau lòng khi nghĩ về những điều đã mất
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau sâu thẳm
",2
"Thêm chút sầu thảm vào biểu cảm này
",2
"Tạo vẻ mặt như đang cảm thấy cô đơn cùng cực
",2
"Biểu cảm này cần thêm sự tuyệt vọng âm ỉ
",2
"Làm cho khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự đau đớn nhẹ vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy ngẫm về một cuộc tình đã qua
",2
"Biểu cảm này cần thêm sự buồn bã thầm lặng
",2
"Làm khuôn mặt này trông như đang nhớ nhung một ai đó
",2
"Thêm sự u buồn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau lớn lao
",2
"Biểu cảm này cần thêm sự đau đớn âm thầm
",2
"Làm khuôn mặt này trông như đang tiếc nuối quá khứ
",2
"Thêm chút sự mỏi mệt vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang trải qua một đêm mất ngủ vì lo lắng
",2
"Biểu cảm này cần thêm sự đau khổ nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm trong nỗi đau không thể quên
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi buồn sâu thẳm
",2
"Biểu cảm này cần thêm sự u uất lặng lẽ
",2
"Làm khuôn mặt này trông như đang đau đớn từ tận đáy lòng
",2
"Thêm chút sự lo âu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang mất đi hy vọng
",2
"Biểu cảm này cần thêm sự tuyệt vọng thầm kín
",2
"Làm cho khuôn mặt này trông như đang suy tư về những nỗi đau đã qua
",2
"Thêm sự buồn rầu nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy nghĩ về một mất mát lớn lao
",2
"Biểu cảm này cần thêm sự đau đớn thầm lặng
",2
"Làm khuôn mặt này trông như đang bị giằng xé bởi nỗi buồn
",2
"Thêm chút sự trầm uất vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau khó quên
",2
"Biểu cảm này cần thêm sự u sầu nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang nhớ về những ngày xưa cũ
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chìm đắm trong một nỗi buồn sâu sắc
",2
"Biểu cảm này cần thêm sự đau khổ nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang cảm thấy bất an
",2
"Thêm sự u uất vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy tư về một tương lai mờ mịt
",2
"Biểu cảm này cần thêm sự tuyệt vọng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau âm thầm
",2
"Thêm chút sự buồn rầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy ngẫm về những điều đã qua
",2
"Biểu cảm này cần thêm sự buồn bã thầm lặng
",2
"Làm khuôn mặt này trông như đang cảm thấy cô đơn
",2
"Thêm sự phiền não vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang mất đi hy vọng
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang nhớ lại những kỷ niệm đau lòng
",2
"Thêm sự tuyệt vọng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về một tương lai không chắc chắn
",2
"Biểu cảm này cần thêm sự buồn rầu
",2
"Làm khuôn mặt này trông như đang cảm thấy thất vọng
",2
"Thêm sự đau khổ vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi buồn thầm kín
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang đau khổ thầm lặng
",2
"Thêm chút sự mệt mỏi vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy nghĩ về một nỗi đau không tên
",2
"Biểu cảm này cần thêm sự tuyệt vọng âm ỉ
",2
"Làm khuôn mặt này trông như đang chờ đợi trong đau khổ
",2
"Thêm sự phiền muộn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một mất mát lớn
",2
"Biểu cảm này cần thêm sự u uất nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang cảm thấy mất mát
",2
"Thêm chút sự đau khổ vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về những điều đã mất
",2
"Biểu cảm này cần thêm sự tuyệt vọng lặng lẽ
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự đau đớn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau âm ỉ
",2
"Biểu cảm này cần thêm sự buồn bã nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang nghĩ về những ngày tháng đã qua
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau sâu thẳm
",2
"Biểu cảm này cần thêm sự đau khổ nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang cảm thấy thất vọng
",2
"Thêm chút sự u sầu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy tư về một tương lai mờ mịt
",2
"Biểu cảm này cần thêm sự tuyệt vọng âm thầm
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi buồn thầm kín
",2
"Thêm sự đau đớn nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy ngẫm về một cuộc tình đã qua
",2
"Biểu cảm này cần thêm sự phiền muộn lặng lẽ
",2
"Làm khuôn mặt này trông như đang nhớ nhung ai đó
",2
"Thêm sự u uất vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau lớn lao
",2
"Biểu cảm này cần thêm sự đau đớn thầm lặng
",2
"Làm khuôn mặt này trông như đang cảm thấy cô đơn vô cùng
",2
"Thêm chút sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về một mất mát lớn lao
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau âm ỉ
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chìm đắm trong nỗi buồn
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã qua
",2
"Thêm sự u sầu vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau thầm kín
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về quá khứ
",2
"Thêm sự phiền muộn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau sâu sắc
",2
"Biểu cảm này cần thêm sự buồn rầu
",2
"Làm khuôn mặt này trông như đang nhớ nhung những ngày đã qua
",2
"Thêm sự tuyệt vọng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy nghĩ về một tương lai không chắc chắn
",2
"Biểu cảm này cần thêm sự đau đớn thầm kín
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau âm ỉ
",2
"Thêm sự phiền muộn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chìm đắm trong nỗi đau sâu sắc
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang cảm thấy thất vọng
",2
"Thêm sự đau đớn nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về một mất mát lớn
",2
"Biểu cảm này cần thêm sự buồn rầu thầm lặng
",2
"Làm khuôn mặt này trông như đang nhớ nhung ai đó
",2
"Thêm sự u uất vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau âm ỉ
",2
"Biểu cảm này cần thêm sự đau khổ nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về những điều đã qua
",2
"Thêm sự phiền muộn nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy ngẫm về quá khứ
",2
"Biểu cảm này cần thêm sự đau đớn thầm kín
",2
"Làm khuôn mặt này trông như đang cảm thấy thất vọng
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chìm đắm trong nỗi buồn
",2
"Biểu cảm này cần thêm sự u uất nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về một nỗi đau lớn lao
",2
"Thêm chút sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau âm ỉ
",2
"Biểu cảm này cần thêm sự đau đớn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã mất
",2
"Thêm sự buồn bã vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang nhớ lại những ngày xưa
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau thầm lặng
",2
"Thêm sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang suy tư về một mất mát lớn lao
",2
"Biểu cảm này cần thêm sự đau đớn âm ỉ
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm sự tuyệt vọng nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau sâu sắc
",2
"Biểu cảm này cần thêm sự buồn rầu thầm lặng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã qua
",2
"Thêm sự đau khổ nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ nhung một ai đó
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau âm ỉ
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy tư về quá khứ
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi đau
",2
"Thêm chút sự phiền muộn vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ lại những kỷ niệm đau lòng
",2
"Biểu cảm này cần thêm sự buồn rầu thầm lặng
",2
"Làm khuôn mặt này trông như đang suy tư về một nỗi đau
",2
"Thêm sự đau đớn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau sâu thẳm
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những điều đã mất
",2
"Thêm sự buồn rầu nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau âm ỉ
",2
"Biểu cảm này cần thêm sự tuyệt vọng lặng lẽ
",2
"Làm khuôn mặt này trông như đang suy tư về những ngày đã qua
",2
"Thêm sự u uất vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chìm đắm trong nỗi buồn
",2
"Biểu cảm này cần thêm sự buồn bã nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang cảm thấy thất vọng
",2
"Thêm sự đau đớn vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ nhung những ngày đã qua
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về một tương lai không chắc chắn
",2
"Thêm sự phiền muộn nhẹ nhàng vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau thầm kín
",2
"Biểu cảm này cần thêm sự buồn rầu nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về quá khứ
",2
"Thêm sự đau khổ vào biểu cảm này
",2
"Tạo vẻ mặt như đang chịu đựng một nỗi đau âm ỉ
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang chìm đắm trong nỗi buồn
",2
"Thêm chút sự buồn bã vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang suy ngẫm về những ngày đã qua
",2
"Biểu cảm này cần thêm sự đau đớn thầm kín
",2
"Làm khuôn mặt này trông như đang chịu đựng một nỗi đau nhẹ nhàng
",2
"Thêm sự phiền muộn nhẹ nhàng vào biểu cảm này
",2
"Tạo vẻ mặt như đang nhớ nhung một ai đó
",2
"Biểu cảm này cần thêm sự tuyệt vọng nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy tư về những điều đã mất
",2
"Thêm sự buồn rầu vào ánh mắt này
",2
"Tạo ra vẻ mặt như đang chịu đựng một nỗi đau sâu thẳm
",2
"Biểu cảm này cần thêm sự phiền muộn nhẹ nhàng
",2
"Làm khuôn mặt này trông như đang suy nghĩ về những ngày đã qua
",2
"Hãy làm cho khuôn mặt này trông buồn hơn
",2
"Chuyển biểu cảm sang trạng thái buồn bã
",2
"Khuôn mặt này cần thêm nét buồn rầu
",2
"Thay đổi biểu cảm thành buồn thảm
",2
"Khuôn mặt này cần mang vẻ buồn đau
",2
"Làm cho đôi mắt này trông buồn bã hơn
",2
"Tạo nét buồn rầu trên khuôn mặt này
",2
"Khuôn mặt này cần thêm sự buồn bã
",2
"Thêm chút nỗi buồn vào biểu cảm này
",2
"Khuôn mặt này cần một vẻ buồn rười rượi
",2
"Hãy tạo ra vẻ mặt buồn phiền
",2
"Khuôn mặt này nên thể hiện sự buồn bã
",2
"Thay đổi đôi mắt để thể hiện nỗi buồn
",2
"Biểu cảm này cần chuyển thành buồn rầu
",2
"Tạo nét buồn đau trên đôi mắt này
",2
"Làm cho khuôn mặt này thể hiện sự buồn phiền
",2
"Khuôn mặt này cần thêm chút nỗi buồn
",2
"Thêm nét buồn bã vào biểu cảm này
",2
"Biểu cảm này cần mang vẻ buồn thảm
",2
"Hãy làm cho đôi mắt này trông đượm buồn
",2
"Thay đổi biểu cảm này thành buồn rầu
",2
"Tạo sự buồn bã trên khuôn mặt này
",2
"Khuôn mặt này cần thêm sự buồn phiền
",2
"Làm cho biểu cảm này trở nên buồn bã hơn
",2
"Khuôn mặt này cần một vẻ buồn đau
",2
"Tạo nét buồn phiền trên khuôn mặt này
",2
"Khuôn mặt này cần mang vẻ buồn rười rượi
",2
"Chuyển biểu cảm này sang trạng thái buồn bã
",2
"Hãy làm cho khuôn mặt này trông buồn phiền
",2
"Thay đổi nét mặt để thể hiện nỗi buồn
",2
"Khuôn mặt này cần thêm chút buồn đau
",2
"Tạo biểu cảm buồn rầu trên khuôn mặt này
",2
"Hãy thêm sự buồn bã vào khuôn mặt này
",2
"Khuôn mặt này cần mang vẻ buồn thảm
",2
"Làm cho đôi mắt này thể hiện sự buồn phiền
",2
"Khuôn mặt này cần thêm chút buồn rầu
",2
"Tạo nét buồn bã trên khuôn mặt này
",2
"Khuôn mặt này cần một biểu cảm buồn đau
",2
"Hãy tạo ra biểu cảm buồn phiền
",2
"Khuôn mặt này cần mang vẻ buồn rười rượi
",2
"Thay đổi biểu cảm để thể hiện nỗi buồn
",2
"Khuôn mặt này cần thêm chút buồn bã
",2
"Tạo nét buồn rầu trên khuôn mặt này
",2
"Khuôn mặt này cần mang vẻ buồn thảm
",2
"Làm cho đôi mắt này thể hiện sự buồn đau
",2
"Hãy tạo ra biểu cảm buồn bã
",2
"Khuôn mặt này cần một vẻ buồn phiền
",2
"Tạo nét buồn rầu trên đôi mắt này
",2
"Khuôn mặt này cần thêm chút nỗi buồn
",2
"Thay đổi biểu cảm để thể hiện sự buồn bã
",2
"Làm cho khuôn mặt này trông buồn thảm hơn
",2
"Khuôn mặt này cần một vẻ buồn rười rượi
",2
"Tạo nét buồn đau trên biểu cảm này
",2
"Khuôn mặt này cần thêm chút buồn phiền
",2
"Làm cho đôi mắt này trông buồn bã hơn
",2
"Khuôn mặt này cần một biểu cảm buồn thảm
",2
"Thay đổi biểu cảm thành buồn phiền
",2
"Tạo nét buồn bã trên đôi mắt này
",2
"Khuôn mặt này cần thêm chút buồn rầu
",2
"Hãy tạo ra biểu cảm buồn đau
",2
"Khuôn mặt này cần mang vẻ buồn thảm
",2
"Làm cho khuôn mặt này thể hiện sự buồn phiền
",2
"Tạo nét buồn rầu trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút nỗi buồn
",2
"Thay đổi biểu cảm để trông buồn bã hơn
",2
"Khuôn mặt này cần một vẻ buồn đau
",2
"Tạo biểu cảm buồn thảm trên khuôn mặt này
",2
"Khuôn mặt này cần thêm sự buồn rầu
",2
"Hãy làm cho đôi mắt này thể hiện sự buồn bã
",2
"Khuôn mặt này cần mang vẻ buồn phiền
",2
"Tạo nét buồn đau trên đôi mắt này
",2
"Khuôn mặt này cần thêm chút buồn thảm
",2
"Làm cho biểu cảm này trở nên buồn rầu hơn
",2
"Khuôn mặt này cần một biểu cảm buồn bã
",2
"Thay đổi khuôn mặt này để thể hiện sự buồn đau
",2
"Tạo nét buồn thảm trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút buồn phiền
",2
"Làm cho đôi mắt này trông buồn rầu hơn
",2
"Khuôn mặt này cần một biểu cảm buồn bã
",2
"Tạo nét buồn thảm trên đôi mắt này
",2
"Khuôn mặt này cần thêm sự buồn đau
",2
"Hãy làm cho biểu cảm này trở nên buồn phiền hơn
",2
"Khuôn mặt này cần mang vẻ buồn rầu
",2
"Tạo nét buồn bã trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút buồn thảm
",2
"Làm cho đôi mắt này trông buồn phiền hơn
",2
"Khuôn mặt này cần một biểu cảm buồn rầu
",2
"Thay đổi biểu cảm để thể hiện sự buồn bã
",2
"Khuôn mặt này cần thêm chút buồn đau
",2
"Tạo nét buồn thảm trên khuôn mặt này
",2
"Khuôn mặt này cần mang vẻ buồn phiền
",2
"Hãy làm cho biểu cảm này trở nên buồn bã hơn
",2
"Khuôn mặt này cần một biểu cảm buồn rầu
",2
"Tạo nét buồn đau trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút buồn thảm
",2
"Làm cho đôi mắt này trông buồn phiền hơn
",2
"Khuôn mặt này cần mang vẻ buồn rầu
",2
"Thay đổi biểu cảm để thể hiện sự buồn bã
",2
"Khuôn mặt này cần thêm chút buồn đau
",2
"Tạo nét buồn thảm trên khuôn mặt này
",2
"Khuôn mặt này cần thêm sự buồn phiền
",2
"Làm cho đôi mắt này thể hiện sự buồn bã
",2
"Khuôn mặt này cần một biểu cảm buồn rầu
",2
"Tạo nét buồn đau trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút buồn thảm
",2
"Hãy làm cho biểu cảm này trở nên buồn phiền hơn
",2
"Khuôn mặt này cần mang vẻ buồn bã
",2
"Tạo nét buồn rầu trên khuôn mặt này
",2
"Khuôn mặt này cần thêm chút buồn đau
",2
